symbol,date,close,volume
,,FIS,FIS
FIS,2010-01-04,18.295133590698242,4623700
FIS,2010-01-05,19.078542709350586,4868800
FIS,2010-01-06,18.971019744873047,2481200
FIS,2010-01-07,18.863487243652344,3384900
FIS,2010-01-08,18.471778869628906,2460000
FIS,2010-01-11,18.379610061645508,3010100
FIS,2010-01-12,18.318164825439453,2038700
FIS,2010-01-13,18.625396728515625,3467000
FIS,2010-01-14,18.702194213867188,1171000
FIS,2010-01-15,18.425703048706055,2062000
FIS,2010-01-19,18.748279571533203,1818400
FIS,2010-01-20,18.625396728515625,2168400
FIS,2010-01-21,18.694515228271484,4964700
FIS,2010-01-22,18.402660369873047,3800400
FIS,2010-01-25,18.48714256286621,3397900
FIS,2010-01-26,18.441057205200195,2174000
FIS,2010-01-27,18.60235023498535,2454900
FIS,2010-01-28,18.24136734008789,3817900
FIS,2010-01-29,18.095434188842773,2714000
FIS,2010-02-01,18.24905014038086,2323400
FIS,2010-02-02,18.394968032836914,2325200
FIS,2010-02-03,18.425703048706055,2518200
FIS,2010-02-04,18.0800724029541,4253000
FIS,2010-02-05,17.69603729248047,4777000
FIS,2010-02-08,17.603866577148438,2876500
FIS,2010-02-09,17.496349334716797,4555400
FIS,2010-02-10,17.11231803894043,5301300
FIS,2010-02-11,17.25825309753418,3877500
FIS,2010-02-12,17.17375946044922,4152000
FIS,2010-02-16,17.29665184020996,1954000
FIS,2010-02-17,17.36577606201172,2880100
FIS,2010-02-18,17.36577606201172,3703000
FIS,2010-02-19,17.419538497924805,2890100
FIS,2010-02-22,17.396501541137695,1834700
FIS,2010-02-23,17.35809326171875,2652000
FIS,2010-02-24,17.57315444946289,3328300
FIS,2010-02-25,17.511709213256836,4253500
FIS,2010-02-26,17.312013626098633,4975700
FIS,2010-03-01,17.719093322753906,1969800
FIS,2010-03-02,17.64996337890625,1784200
FIS,2010-03-03,17.611555099487305,1811300
FIS,2010-03-04,17.688364028930664,1463600
FIS,2010-03-05,18.033987045288086,1796200
FIS,2010-03-08,17.972543716430664,1490700
FIS,2010-03-09,17.772846221923828,4013400
FIS,2010-03-10,17.803573608398438,2785700
FIS,2010-03-11,17.81892967224121,2348800
FIS,2010-03-12,17.84972381591797,1558200
FIS,2010-03-15,17.972883224487305,1727700
FIS,2010-03-16,18.10372543334961,1851600
