symbol,date,close,volume
,,ED,ED
ED,2010-01-04,24.313331604003906,2142300
ED,2010-01-05,23.997228622436523,2856000
ED,2010-01-06,24.254409790039062,2035400
ED,2010-01-07,24.16868019104004,1993400
ED,2010-01-08,24.24368667602539,1306400
ED,2010-01-11,24.54907989501953,1751900
ED,2010-01-12,24.500865936279297,1451600
ED,2010-01-13,24.688373565673828,1247200
ED,2010-01-14,24.768735885620117,1129400
ED,2010-01-15,24.49549674987793,2444700
ED,2010-01-19,24.86517906188965,1567200
ED,2010-01-20,24.75801658630371,1869100
ED,2010-01-21,24.436567306518555,2114000
ED,2010-01-22,23.311439514160156,6468200
ED,2010-01-25,23.370370864868164,3040100
ED,2010-01-26,23.616825103759766,2522700
ED,2010-01-27,23.60075569152832,2840900
ED,2010-01-28,23.423954010009766,1885100
ED,2010-01-29,23.434673309326172,2049700
ED,2010-02-01,23.536466598510742,1277700
ED,2010-02-02,23.648975372314453,1628100
ED,2010-02-03,23.445384979248047,1205700
ED,2010-02-04,23.048913955688477,3207400
ED,2010-02-05,23.134645462036133,3735600
ED,2010-02-08,22.936403274536133,1381200
ED,2010-02-09,23.27393341064453,2116200
ED,2010-02-10,23.027481079101562,2491000
ED,2010-02-11,23.12928581237793,2019500
ED,2010-02-12,22.936418533325195,2688500
ED,2010-02-16,23.332996368408203,1309500
ED,2010-02-17,23.28411102294922,1027500
ED,2010-02-18,23.20262336730957,1941500
ED,2010-02-19,23.4307918548584,1993700
ED,2010-02-22,23.316699981689453,1598700
ED,2010-02-23,23.224349975585938,1240200
ED,2010-02-24,23.29497718811035,1752400
ED,2010-02-25,23.289539337158203,1817600
ED,2010-02-26,23.224349975585938,1353400
ED,2010-03-01,23.46337890625,1548000
ED,2010-03-02,23.78932762145996,1898500
ED,2010-03-03,23.729576110839844,1795800
ED,2010-03-04,23.653526306152344,1737800
ED,2010-03-05,23.696989059448242,1682900
ED,2010-03-08,23.78932762145996,1043100
ED,2010-03-09,23.718717575073242,1390200
ED,2010-03-10,23.76218032836914,1220900
