symbol,date,close,volume
,,PHM,PHM
PHM,2010-01-04,8.7379789352417,6121300
PHM,2010-01-05,8.848915100097656,7035400
PHM,2010-01-06,8.848915100097656,5368800
PHM,2010-01-07,9.565702438354492,19444100
PHM,2010-01-08,9.412100791931152,8828900
PHM,2010-01-11,9.360901832580566,5883300
PHM,2010-01-12,9.30117130279541,5851900
PHM,2010-01-13,9.659561157226562,10455800
PHM,2010-01-14,9.58276653289795,6357200
PHM,2010-01-15,9.386500358581543,5089600
PHM,2010-01-19,9.377969741821289,6264600
PHM,2010-01-20,9.30117130279541,6675900
PHM,2010-01-21,8.976907730102539,11734200
PHM,2010-01-22,8.72091293334961,8865600
PHM,2010-01-25,8.729447364807129,9852400
PHM,2010-01-26,8.831847190856934,7834100
PHM,2010-01-27,8.814779281616211,11140800
PHM,2010-01-28,9.011043548583984,10250500
PHM,2010-01-29,8.976907730102539,10002400
PHM,2010-02-01,9.011043548583984,6952800
PHM,2010-02-02,9.685163497924805,11006400
PHM,2010-02-03,9.702228546142578,8513500
PHM,2010-02-04,9.3182373046875,7729300
PHM,2010-02-05,9.284103393554688,11050900
PHM,2010-02-08,9.497435569763184,10090800
PHM,2010-02-09,9.454768180847168,17560400
PHM,2010-02-10,9.58276653289795,13911100
PHM,2010-02-11,9.992361068725586,8790800
PHM,2010-02-12,10.017958641052246,6547900
PHM,2010-02-16,9.949691772460938,7849000
PHM,2010-02-17,9.907029151916504,6581800
PHM,2010-02-18,9.804630279541016,4326600
PHM,2010-02-19,9.753430366516113,5365400
PHM,2010-02-22,9.710762023925781,4399600
PHM,2010-02-23,9.360901832580566,6741400
PHM,2010-02-24,9.224371910095215,9054000
PHM,2010-02-25,9.130509376525879,6269100
PHM,2010-02-26,9.241442680358887,6144700
PHM,2010-03-01,9.3182373046875,4018200
PHM,2010-03-02,9.190240859985352,4129200
PHM,2010-03-03,9.326769828796387,4012900
PHM,2010-03-04,9.275571823120117,3459200
PHM,2010-03-05,9.58276653289795,5411200
PHM,2010-03-08,9.744898796081543,6539600
PHM,2010-03-09,9.804630279541016,4854300
PHM,2010-03-10,9.693696022033691,5922200
PHM,2010-03-11,9.736361503601074,4894700
PHM,2010-03-12,9.58276653289795,4908300
PHM,2010-03-15,9.471835136413574,3597400
PHM,2010-03-16,9.719298362731934,5718500
