symbol,date,close,volume
,,XEL,XEL
XEL,2010-01-04,12.177266120910645,2670400
XEL,2010-01-05,12.032853126525879,4321400
XEL,2010-01-06,12.05595874786377,2164500
XEL,2010-01-07,12.003973007202148,3041700
XEL,2010-01-08,12.009745597839355,1599100
XEL,2010-01-11,12.12527847290039,2266600
XEL,2010-01-12,12.269699096679688,3481400
XEL,2010-01-13,12.460333824157715,3438400
XEL,2010-01-14,12.483442306518555,2278400
XEL,2010-01-15,12.367897033691406,3249700
XEL,2010-01-19,12.477660179138184,1647700
XEL,2010-01-20,12.442996978759766,2731100
XEL,2010-01-21,12.344797134399414,4444100
XEL,2010-01-22,12.038633346557617,3347900
XEL,2010-01-25,12.009745597839355,2106500
XEL,2010-01-26,12.01552677154541,2730900
XEL,2010-01-27,12.096399307250977,3885800
XEL,2010-01-28,12.050185203552246,2859000
XEL,2010-01-29,12.003973007202148,3960200
XEL,2010-02-01,12.04440975189209,2335200
XEL,2010-02-02,12.229253768920898,2501800
XEL,2010-02-03,12.084844589233398,2209300
XEL,2010-02-04,11.686253547668457,4037200
XEL,2010-02-05,11.628484725952148,4800900
XEL,2010-02-08,11.576497077941895,3274300
XEL,2010-02-09,11.668923377990723,3303600
XEL,2010-02-10,11.588052749633789,3504600
XEL,2010-02-11,11.720914840698242,3170700
XEL,2010-02-12,11.686253547668457,3009500
XEL,2010-02-16,11.899991989135742,1541700
XEL,2010-02-17,11.871106147766113,2249700
XEL,2010-02-18,12.038633346557617,2286800
XEL,2010-02-19,12.177266120910645,1938000
XEL,2010-02-22,12.154172897338867,2090700
XEL,2010-02-23,12.119504928588867,3150800
XEL,2010-02-24,12.148387908935547,2907000
XEL,2010-02-25,12.113727569580078,3108700
XEL,2010-02-26,12.021299362182617,2561700
XEL,2010-03-01,12.142609596252441,1524900
XEL,2010-03-02,12.258149147033691,1827700
XEL,2010-03-03,12.263922691345215,1558200
XEL,2010-03-04,12.165719985961914,2696100
XEL,2010-03-05,12.240816116333008,1982700
XEL,2010-03-08,12.217705726623535,1408200
XEL,2010-03-09,12.20615291595459,2193400
XEL,2010-03-10,12.194602966308594,2285800
XEL,2010-03-11,12.183049201965332,2853800
XEL,2010-03-12,12.148387908935547,2119000
XEL,2010-03-15,12.217705726623535,1147600
XEL,2010-03-16,12.310136795043945,1443700
XEL,2010-03-17,12.385231971740723,1759900
XEL,2010-03-18,12.385231971740723,2177800
XEL,2010-03-19,12.466104507446289,3545700
XEL,2010-03-22,12.41989517211914,1789300
XEL,2010-03-23,12.446184158325195,1649500
XEL,2010-03-24,12.317627906799316,1646400
XEL,2010-03-25,12.305952072143555,2143600
XEL,2010-03-26,12.294268608093262,1900100
