symbol,date,close,volume
,,DDOG,DDOG
DDOG,2019-09-19,37.54999923706055,22025800
DDOG,2019-09-20,36.150001525878906,3322600
DDOG,2019-09-23,36.11000061035156,2237300
DDOG,2019-09-24,34.5,3175000
DDOG,2019-09-25,35.25,3026600
DDOG,2019-09-26,32.439998626708984,2658200
DDOG,2019-09-27,32.27000045776367,2475900
DDOG,2019-09-30,33.90999984741211,1385000
DDOG,2019-10-01,32.38999938964844,1291300
DDOG,2019-10-02,31.100000381469727,1877200
DDOG,2019-10-03,32.88999938964844,2437800
DDOG,2019-10-04,34.720001220703125,918700
DDOG,2019-10-07,36.810001373291016,1983800
DDOG,2019-10-08,35.45000076293945,1217000
DDOG,2019-10-09,36.75,1166800
DDOG,2019-10-10,35.599998474121094,1348600
DDOG,2019-10-11,35.66999816894531,2168600
DDOG,2019-10-14,33.09000015258789,2194800
DDOG,2019-10-15,34.79999923706055,1473000
DDOG,2019-10-16,32.20000076293945,1987700
DDOG,2019-10-17,33.959999084472656,1488800
DDOG,2019-10-18,31.56999969482422,1305000
DDOG,2019-10-21,30.010000228881836,1981500
DDOG,2019-10-22,28.040000915527344,1964400
DDOG,2019-10-23,28.760000228881836,2779600
DDOG,2019-10-24,32.5,3813400
DDOG,2019-10-25,34.29999923706055,2117700
DDOG,2019-10-28,33.279998779296875,1906100
DDOG,2019-10-29,33.650001525878906,716700
DDOG,2019-10-30,34.810001373291016,919700
DDOG,2019-10-31,33.59000015258789,965200
DDOG,2019-11-01,34.02000045776367,803900
DDOG,2019-11-04,34.439998626708984,865500
DDOG,2019-11-05,34.90999984741211,1021100
DDOG,2019-11-06,33.060001373291016,1257800
DDOG,2019-11-07,31.290000915527344,1016600
DDOG,2019-11-08,32.810001373291016,931700
DDOG,2019-11-11,33.54999923706055,1665000
DDOG,2019-11-12,34.400001525878906,3258700
DDOG,2019-11-13,40.189998626708984,10597600
DDOG,2019-11-14,41.369998931884766,2564300
DDOG,2019-11-15,40.630001068115234,2117200
DDOG,2019-11-18,40.31999969482422,1151500
DDOG,2019-11-19,39.150001525878906,1890800
DDOG,2019-11-20,38.400001525878906,1158000
DDOG,2019-11-21,40.029998779296875,1410300
DDOG,2019-11-22,41.040000915527344,2671100
DDOG,2019-11-25,42.810001373291016,2295000
DDOG,2019-11-26,40.54999923706055,1779400
DDOG,2019-11-27,41.86000061035156,1278500
DDOG,2019-11-29,40.77000045776367,574800
DDOG,2019-12-02,39.599998474121094,2047900
DDOG,2019-12-03,37.77000045776367,2118900
DDOG,2019-12-04,36.91999816894531,1662400
DDOG,2019-12-05,35.86000061035156,2028400
DDOG,2019-12-06,35.90999984741211,2864400
DDOG,2019-12-09,35.15999984741211,3169400
DDOG,2019-12-10,34.810001373291016,5370700
DDOG,2019-12-11,35.54999923706055,3372400
DDOG,2019-12-12,35.72999954223633,2062800
DDOG,2019-12-13,38.790000915527344,4404000
DDOG,2019-12-16,38.790000915527344,2943600
DDOG,2019-12-17,37.18000030517578,5174100
DDOG,2019-12-18,38.209999084472656,3146200
DDOG,2019-12-19,38.099998474121094,1524500
DDOG,2019-12-20,38.5099983215332,3420600
DDOG,2019-12-23,37.79999923706055,2284100
DDOG,2019-12-24,37.09000015258789,783600
DDOG,2019-12-26,37.959999084472656,1378000
DDOG,2019-12-27,36.11000061035156,3473000
DDOG,2019-12-30,37.130001068115234,1611100
DDOG,2019-12-31,37.779998779296875,1460200
DDOG,2020-01-02,36.70000076293945,1784200
DDOG,2020-01-03,37.41999816894531,1573200
DDOG,2020-01-06,39.900001525878906,5563200
DDOG,2020-01-07,40.060001373291016,4065600
DDOG,2020-01-08,39.95000076293945,1957200
DDOG,2020-01-09,40.209999084472656,1629700
DDOG,2020-01-10,40.15999984741211,1675800
DDOG,2020-01-13,40.939998626708984,5296900
DDOG,2020-01-14,39.27000045776367,2403100
DDOG,2020-01-15,40.22999954223633,2098300
DDOG,2020-01-16,40.61000061035156,2020100
DDOG,2020-01-17,41.189998626708984,1377500
DDOG,2020-01-21,41.130001068115234,2192100
DDOG,2020-01-22,42.220001220703125,1167500
DDOG,2020-01-23,42.810001373291016,1799700
DDOG,2020-01-24,42.04999923706055,2572000
DDOG,2020-01-27,41.255001068115234,2053800
DDOG,2020-01-28,42.15999984741211,1229600
DDOG,2020-01-29,43.91999816894531,2817800
DDOG,2020-01-30,47.040000915527344,2830800
DDOG,2020-01-31,46.209999084472656,1708800
DDOG,2020-02-03,45.2599983215332,2275200
DDOG,2020-02-04,47.599998474121094,1780200
DDOG,2020-02-05,45.72999954223633,2455200
DDOG,2020-02-06,46.04999923706055,1081100
DDOG,2020-02-07,47.18000030517578,1765800
DDOG,2020-02-10,47.95000076293945,1537100
DDOG,2020-02-11,47.810001373291016,1884400
DDOG,2020-02-12,50.0099983215332,2199400
DDOG,2020-02-13,48.5,3361800
DDOG,2020-02-14,47.029998779296875,8374800
DDOG,2020-02-18,47.08000183105469,3049600
DDOG,2020-02-19,47.29999923706055,2877400
DDOG,2020-02-20,45.9900016784668,5201800
DDOG,2020-02-21,45.68000030517578,2695900
DDOG,2020-02-24,44.959999084472656,3187400
DDOG,2020-02-25,44.310001373291016,4406100
DDOG,2020-02-26,43.90999984741211,2817400
DDOG,2020-02-27,45.88999938964844,7190100
DDOG,2020-02-28,45.150001525878906,4457400
DDOG,2020-03-02,44.790000915527344,5880800
DDOG,2020-03-03,43.400001525878906,4483700
DDOG,2020-03-04,44.525001525878906,2239900
DDOG,2020-03-05,47.29999923706055,5074300
DDOG,2020-03-06,43.619998931884766,3987400
DDOG,2020-03-09,38.81999969482422,9150100
DDOG,2020-03-10,38.0,13106300
DDOG,2020-03-11,35.560001373291016,6011700
DDOG,2020-03-12,33.099998474121094,6687300
DDOG,2020-03-13,35.2599983215332,5704700
DDOG,2020-03-16,28.959999084472656,4915500
DDOG,2020-03-17,34.119998931884766,4476800
DDOG,2020-03-18,32.08000183105469,3133800
DDOG,2020-03-19,33.099998474121094,4076200
DDOG,2020-03-20,33.380001068115234,5349700
DDOG,2020-03-23,32.900001525878906,4407900
DDOG,2020-03-24,34.4900016784668,3495400
DDOG,2020-03-25,33.689998626708984,3049100
DDOG,2020-03-26,34.29999923706055,4155000
DDOG,2020-03-27,34.54999923706055,2892500
DDOG,2020-03-30,34.75,2321400
DDOG,2020-03-31,35.97999954223633,3221700
DDOG,2020-04-01,34.880001068115234,2855200
DDOG,2020-04-02,34.599998474121094,1866000
DDOG,2020-04-03,34.689998626708984,2626900
DDOG,2020-04-06,36.279998779296875,2187300
DDOG,2020-04-07,35.900001525878906,2920700
DDOG,2020-04-08,37.150001525878906,4113200
DDOG,2020-04-09,36.95000076293945,2737200
DDOG,2020-04-13,37.869998931884766,3050700
DDOG,2020-04-14,38.90999984741211,2725600
DDOG,2020-04-15,38.7400016784668,2956200
DDOG,2020-04-16,39.63999938964844,2895800
DDOG,2020-04-17,40.400001525878906,3180000
DDOG,2020-04-20,40.9900016784668,2934300
DDOG,2020-04-21,40.0,3063300
DDOG,2020-04-22,40.290000915527344,1885700
DDOG,2020-04-23,40.150001525878906,1540500
DDOG,2020-04-24,41.810001373291016,2781300
DDOG,2020-04-27,43.22999954223633,1619500
DDOG,2020-04-28,43.599998474121094,2260300
DDOG,2020-04-29,44.650001525878906,1961200
DDOG,2020-04-30,45.119998931884766,1734700
DDOG,2020-05-01,44.97999954223633,2092000
DDOG,2020-05-04,45.83000183105469,2499300
DDOG,2020-05-05,46.599998474121094,3277100
DDOG,2020-05-06,46.560001373291016,2195600
DDOG,2020-05-07,49.61000061035156,4849400
DDOG,2020-05-08,51.72999954223633,5216300
DDOG,2020-05-11,55.689998626708984,10262800
DDOG,2020-05-12,68.86000061035156,24947300
DDOG,2020-05-13,69.98999786376953,13535300
DDOG,2020-05-14,65.19000244140625,13375000
DDOG,2020-05-15,67.16000366210938,6688500
DDOG,2020-05-18,67.41000366210938,4061800
DDOG,2020-05-19,70.05999755859375,4009400
DDOG,2020-05-20,70.69999694824219,3189700
DDOG,2020-05-21,69.88999938964844,2329400
DDOG,2020-05-22,73.04000091552734,4724400
DDOG,2020-05-26,71.0,5207800
DDOG,2020-05-27,66.81999969482422,6837200
DDOG,2020-05-28,67.12999725341797,4243400
DDOG,2020-05-29,71.2699966430664,12944000
DDOG,2020-06-01,69.48999786376953,5487700
DDOG,2020-06-02,70.80999755859375,4859500
DDOG,2020-06-03,72.88999938964844,3133200
DDOG,2020-06-04,71.76000213623047,5502500
DDOG,2020-06-05,70.66000366210938,3433700
DDOG,2020-06-08,76.54000091552734,5918700
DDOG,2020-06-09,73.73999786376953,4048400
DDOG,2020-06-10,78.26000213623047,3476800
DDOG,2020-06-11,76.05000305175781,3803600
DDOG,2020-06-12,78.05000305175781,3672900
DDOG,2020-06-15,81.5199966430664,4509000
DDOG,2020-06-16,81.98999786376953,4655000
DDOG,2020-06-17,83.04000091552734,4969500
DDOG,2020-06-18,86.6500015258789,6667700
DDOG,2020-06-19,86.79000091552734,8109100
DDOG,2020-06-22,89.01000213623047,4979800
DDOG,2020-06-23,89.69000244140625,6748400
DDOG,2020-06-24,88.5,4140700
DDOG,2020-06-25,89.5999984741211,3215100
DDOG,2020-06-26,84.5,14063100
DDOG,2020-06-29,83.72000122070312,4920900
DDOG,2020-06-30,86.94999694824219,2752200
DDOG,2020-07-01,89.37999725341797,2447300
DDOG,2020-07-02,89.58999633789062,4516700
DDOG,2020-07-06,88.95999908447266,5769400
DDOG,2020-07-07,90.08999633789062,2898100
DDOG,2020-07-08,96.12999725341797,3914900
DDOG,2020-07-09,96.0999984741211,4841200
DDOG,2020-07-10,96.41000366210938,4141000
DDOG,2020-07-13,86.66000366210938,5577900
DDOG,2020-07-14,88.88999938964844,3781100
DDOG,2020-07-15,88.4800033569336,3155600
DDOG,2020-07-16,85.31500244140625,3390400
DDOG,2020-07-17,87.30000305175781,3225000
DDOG,2020-07-20,92.13999938964844,3425600
DDOG,2020-07-21,90.72000122070312,4404500
DDOG,2020-07-22,89.5,1578500
DDOG,2020-07-23,85.22000122070312,3378900
DDOG,2020-07-24,84.83999633789062,2244200
DDOG,2020-07-27,87.83000183105469,1782500
DDOG,2020-07-28,88.27999877929688,1311200
DDOG,2020-07-29,90.12999725341797,1968200
DDOG,2020-07-30,92.76000213623047,2349400
DDOG,2020-07-31,93.86000061035156,2429600
DDOG,2020-08-03,95.66999816894531,4630000
DDOG,2020-08-04,94.22000122070312,2848100
DDOG,2020-08-05,94.31999969482422,2899900
DDOG,2020-08-06,90.01000213623047,8160600
DDOG,2020-08-07,75.27999877929688,18906500
DDOG,2020-08-10,76.36499786376953,7820100
DDOG,2020-08-11,75.68000030517578,6876400
DDOG,2020-08-12,76.61000061035156,3849200
DDOG,2020-08-13,82.41999816894531,10101700
DDOG,2020-08-14,81.23999786376953,2984700
DDOG,2020-08-17,83.44999694824219,3218800
DDOG,2020-08-18,83.45999908447266,3403900
DDOG,2020-08-19,82.47000122070312,2405900
DDOG,2020-08-20,85.77999877929688,3341500
DDOG,2020-08-21,86.12000274658203,2487200
DDOG,2020-08-24,84.33999633789062,2702000
DDOG,2020-08-25,83.7699966430664,2164300
DDOG,2020-08-26,86.27999877929688,4652800
DDOG,2020-08-27,83.54000091552734,3295800
DDOG,2020-08-28,82.9800033569336,4283600
DDOG,2020-08-31,83.55000305175781,4829100
DDOG,2020-09-01,85.7699966430664,4390400
DDOG,2020-09-02,84.19000244140625,3767500
DDOG,2020-09-03,80.0999984741211,7202800
DDOG,2020-09-04,79.56999969482422,4660000
DDOG,2020-09-08,79.9800033569336,3848700
DDOG,2020-09-09,81.9800033569336,3190800
DDOG,2020-09-10,80.66999816894531,2952100
DDOG,2020-09-11,80.36000061035156,4335400
DDOG,2020-09-14,84.38999938964844,4202100
DDOG,2020-09-15,88.54000091552734,5935500
