symbol,date,close,volume
,,DECK,DECK
DECK,2010-01-04,5.763888835906982,9666000
DECK,2010-01-05,5.9694437980651855,13534200
DECK,2010-01-06,6.195000171661377,12591000
DECK,2010-01-07,6.167222023010254,6328800
DECK,2010-01-08,6.2216668128967285,12938400
DECK,2010-01-11,6.087222099304199,9624600
DECK,2010-01-12,6.008333206176758,13005000
DECK,2010-01-13,6.1644439697265625,11777400
DECK,2010-01-14,6.060555934906006,8935200
DECK,2010-01-15,6.039999961853027,9489600
DECK,2010-01-19,6.093332767486572,5441400
DECK,2010-01-20,5.9194440841674805,6638400
DECK,2010-01-21,5.750555992126465,5403600
DECK,2010-01-22,5.593332767486572,5979600
DECK,2010-01-25,5.59499979019165,4903200
DECK,2010-01-26,5.672222137451172,7434000
DECK,2010-01-27,5.707221984863281,10684800
DECK,2010-01-28,5.600555896759033,3803400
DECK,2010-01-29,5.453888893127441,5927400
DECK,2010-02-01,5.527778148651123,6015600
DECK,2010-02-02,5.6505560874938965,5659200
DECK,2010-02-03,5.57611083984375,5439600
DECK,2010-02-04,5.255000114440918,10269000
DECK,2010-02-05,5.361667156219482,7929000
DECK,2010-02-08,5.375,5189400
DECK,2010-02-09,5.309999942779541,8490600
DECK,2010-02-10,5.3333330154418945,6570000
DECK,2010-02-11,5.488889217376709,5155200
DECK,2010-02-12,5.527778148651123,4593600
DECK,2010-02-16,5.628889083862305,3668400
DECK,2010-02-17,5.75,4082400
DECK,2010-02-18,5.803332805633545,3879000
DECK,2010-02-19,5.862222194671631,9671400
DECK,2010-02-22,5.67055606842041,6845400
DECK,2010-02-23,5.618888854980469,4995000
DECK,2010-02-24,5.668333053588867,6586200
DECK,2010-02-25,5.897778034210205,26895600
DECK,2010-02-26,6.6777777671813965,38629800
DECK,2010-03-01,6.8222222328186035,15539400
DECK,2010-03-02,6.9583330154418945,11934000
DECK,2010-03-03,6.949443817138672,10035000
DECK,2010-03-04,6.986111164093018,9462600
DECK,2010-03-05,7.152222156524658,10400400
DECK,2010-03-08,7.259444236755371,9498600
DECK,2010-03-09,7.296111106872559,8539200
DECK,2010-03-10,7.217778205871582,7225200
DECK,2010-03-11,7.187222003936768,5994000
DECK,2010-03-12,7.2755560874938965,5027400
DECK,2010-03-15,7.273889064788818,4262400
DECK,2010-03-16,7.263332843780518,6215400
DECK,2010-03-17,7.541110992431641,7518600
DECK,2010-03-18,7.449443817138672,4399200
DECK,2010-03-19,7.3905558586120605,6247800
DECK,2010-03-22,7.6505560874938965,6312600
DECK,2010-03-23,7.796667098999023,9255600
DECK,2010-03-24,7.708889007568359,6640200
DECK,2010-03-25,7.581110954284668,5641200
DECK,2010-03-26,7.65166711807251,5099400
DECK,2010-03-29,7.676111221313477,7394400
DECK,2010-03-30,7.823332786560059,6118200
DECK,2010-03-31,7.6666669845581055,4615200
DECK,2010-04-01,7.691111087799072,5833800
DECK,2010-04-05,7.883889198303223,3726000
DECK,2010-04-06,7.950555801391602,4320000
DECK,2010-04-07,7.849999904632568,4672800
DECK,2010-04-08,7.781667232513428,8299800
DECK,2010-04-09,7.911110877990723,3519000
DECK,2010-04-12,7.4766669273376465,16560000
DECK,2010-04-13,7.6094441413879395,7615800
DECK,2010-04-14,7.6666669845581055,3693600
DECK,2010-04-15,7.583889007568359,3583800
DECK,2010-04-16,7.555555820465088,6683400
DECK,2010-04-19,7.388888835906982,5733000
DECK,2010-04-20,7.453888893127441,6120000
DECK,2010-04-21,7.587222099304199,5304600
DECK,2010-04-22,7.980556011199951,13784400
DECK,2010-04-23,8.733888626098633,29638800
DECK,2010-04-26,8.45444393157959,7995600
DECK,2010-04-27,8.321666717529297,7997400
DECK,2010-04-28,8.179444313049316,8305200
DECK,2010-04-29,8.283332824707031,5239800
DECK,2010-04-30,7.809999942779541,6719400
DECK,2010-05-03,7.988889217376709,5709600
DECK,2010-05-04,7.663332939147949,5607000
DECK,2010-05-05,7.611111164093018,6638400
DECK,2010-05-06,7.496110916137695,9606600
DECK,2010-05-07,7.074999809265137,9811800
DECK,2010-05-10,7.563889026641846,6199200
DECK,2010-05-11,7.613333225250244,3913200
DECK,2010-05-12,7.889443874359131,7479000
DECK,2010-05-13,7.930555820465088,10227600
DECK,2010-05-14,7.601110935211182,8843400
DECK,2010-05-17,7.610556125640869,6728400
DECK,2010-05-18,7.369999885559082,7731000
DECK,2010-05-19,7.264999866485596,8829000
DECK,2010-05-20,6.926667213439941,7826400
DECK,2010-05-21,7.4277777671813965,13926600
DECK,2010-05-24,7.37833309173584,7621200
DECK,2010-05-25,7.428332805633545,10672200
DECK,2010-05-26,7.417778015136719,5824800
DECK,2010-05-27,7.71999979019165,4885200
DECK,2010-05-28,8.039999961853027,13204800
DECK,2010-06-01,7.861111164093018,8886600
DECK,2010-06-02,8.307778358459473,17544600
DECK,2010-06-03,8.56222152709961,19814400
DECK,2010-06-04,8.175556182861328,15661800
DECK,2010-06-07,7.944444179534912,10683000
DECK,2010-06-08,8.04444408416748,10611000
